codigo_postal;municipio_nombre
42318;Burgo de Osma-Ciudad de Osma
42318;Valdemaluque
42320;Langa de Duero
42320;San Esteban de Gormaz
42328;Castillejo de Robledo
42328;Langa de Duero
42328;Miño de San Esteban
42329;Langa de Duero
42330;San Esteban de Gormaz
42339;Fuentecambrón
42340;San Esteban de Gormaz
42341;Liceras
42341;Montejo de Tiermes
42342;Fuentecambrón
42342;Montejo de Tiermes
42342;San Esteban de Gormaz
42343;Montejo de Tiermes
42344;Montejo de Tiermes
42344;Retortillo de Soria
42345;San Esteban de Gormaz
42350;Burgo de Osma-Ciudad de Osma
42351;Alcubilla de Avellaneda
42351;Burgo de Osma-Ciudad de Osma
42351;Fuentearmegil
42351;San Esteban de Gormaz
42353;Alcubilla de Avellaneda
42360;Berlanga de Duero
42366;Bayubas de Abajo
42366;Bayubas de Arriba
42366;Berlanga de Duero
42366;Tajueco
42367;Berlanga de Duero
42367;Caltojar
42368;Arenillas
42368;Barcones
42368;Rello
42368;Riba de Escalote, La
42369;Berlanga de Duero
42391;Burgo de Osma-Ciudad de Osma
42391;San Esteban de Gormaz
42392;Velamazán
43001;Tarragona
43002;Tarragona
43003;Tarragona
43004;Tarragona
43005;Tarragona
43006;Tarragona
43007;Tarragona
43008;Tarragona
43100;Tarragona
43110;Canonja, La
43120;Constantí
43130;Tarragona
43140;Pobla de Mafumet, La
43141;Vilallonga del Camp
43142;Rourell, El
43143;Masó, La
43143;Milà, El
43144;Vallmoll
43150;Catllar, El
43151;Pallaresos, Els
43152;Perafort
43153;Garidells, Els
43154;Secuita, La
43155;Perafort
43201;Reus
43202;Reus
43203;Reus
43204;Reus
43205;Reus
43206;Reus
43206;Vila-seca
43207;Reus
43300;Mont-roig del Camp
43310;Colldejou
43311;Vilanova d'Escornalbou
43312;Vilanova d'Escornalbou
43320;Pratdip
43320;Tivissa
43330;Riudoms
43340;Montbrió del Camp
43350;Borges del Camp, Les
43360;Cornudella de Montsant
43361;Morera de Montsant, La
43362;Cornudella de Montsant
43363;Ulldemolins
43364;Capafonts
43364;Febró, La
43364;Mont-ral
43364;Prades
43365;Alforja
43365;Arbolí
43370;Palma d'Ebre, La
43371;Margalef
43372;Bisbal de Falset, La
43373;Cabacés
43374;Vilella Baixa, La
43375;Vilella Alta, La
43376;Poboleda
43379;Morera de Montsant, La
43380;Vilaplana
43381;Aleixar, L'
43382;Maspujols
43390;Riudecols
43391;Vinyols i els Arcs
43392;Castellvell del Camp
43393;Almoster
43400;Montblanc
43410;Montblanc
43411;Blancafort
43412;Solivella
43413;Passanant i Belltall
43414;Montblanc
43415;Montblanc
43420;Santa Coloma de Queralt
43421;Bellprat
43421;Pontils
43422;Barberà de la Conca
43423;Pira
43424;Sarral
43425;Forès
43425;Passanant i Belltall
43425;Sarral
43426;Rocafort de Queralt
43427;Conesa
43427;Llorac
43427;Savallà del Comtat
43427;Vallfogona de Riucorb
43428;Piles, Les
43428;Sarral
43429;Barberà de la Conca
43429;Piles, Les
43429;Santa Coloma de Queralt
43430;Vimbodí i Poblet
43431;Bellprat
43439;Vallclara
43439;Vilanova de Prades
43440;Espluga de Francolí, L'
43442;Barberà de la Conca
43448;Vimbodí i Poblet
43449;Senan
43449;Vimbodí i Poblet
43450;Riba, La
43459;Montblanc
43459;Mont-ral
43460;Alcover
43470;Selva del Camp, La
43479;Albiol, L'
43480;Vila-seca
43481;Vila-seca
43490;Vilaverd
43491;Valls
43495;Arnes
43500;Tortosa
43510;Tortosa
43511;Tivenys
43512;Benifallet
43513;Rasquera
43514;Mas de Barberans
43515;Galera, La
43516;Godall
43517;Tortosa
43519;Perelló, El
43520;Roquetes
43527;Tortosa
43528;Alfara de Carles
43529;Roquetes
43530;Alcanar
43540;Sant Carles de la Ràpita
43549;Amposta
43550;Ulldecona
43558;Freginals
43558;Ulldecona
43559;Ulldecona
43560;Sénia, La
43569;Alcanar
43570;Santa Bàrbara
43580;Deltebre
43590;Tortosa
43591;Aldover
43592;Xerta
43593;Paüls
43594;Pinell de Brai, El
43595;Prat de Comte
43596;Horta de Sant Joan
43597;Arnes
43635;Alforja
43700;Vendrell, El
43710;Santa Oliva
43711;Banyeres del Penedès
43712;Llorenç del Penedès
43713;Sant Jaume dels Domenys
43714;Aiguamúrcia
43714;Montmell, El
43715;Querol
43716;Albinyana
43717;Bisbal del Penedès, La
43718;Albinyana
43718;Masllorenç
43718;Montmell, El
43718;Santa Oliva
43719;Bellvei
43720;Arboç, L'
43730;Falset
43730;Marçà
43736;Figuera, La
43736;Masroig, El
43736;Molar, El
43737;Gratallops
43737;Lloar, El
43737;Torroja del Priorat
43738;Bellmunt del Priorat
43739;Porrera
43740;Móra d'Ebre
43746;Tivissa
43747;Benissanet
43747;Miravet
43748;Ginestar
43749;Garcia
43750;Flix
43760;Morell, El
43761;Pobla de Montornès, La
43762;Riera de Gaià, La
43763;Nou de Gaià, La
43763;Vespella de Gaià
43764;Catllar, El
43765;Secuita, La
43770;Móra la Nova
43771;Riudecanyes
43772;Botarell
43773;Argentera, L'
43773;Duesaigües
43774;Pradell de la Teixeta
43774;Torre de Fontaubella, La
43775;Marçà
43776;Capçanes
43777;Guiamets, Els
43780;Gandesa
43781;Fatarella, La
43782;Vilalba dels Arcs
43783;Pobla de Massaluca, La
43784;Corbera d'Ebre
43785;Bot
43786;Batea
43787;Caseres
43790;Riba-roja d'Ebre
43791;Ascó
43792;Torre de l'Espanyol, La
43792;Vinebre
43800;Valls
43810;Pla de Santa Maria, El
43811;Cabra del Camp
43811;Figuerola del Camp
43812;Bràfim
43812;Montferri
43812;Montmell, El
43812;Puigpelat
43812;Rodonyà
43813;Alió
43813;Valls
43814;Vila-rodona
43815;Aiguamúrcia
43815;Mont-roig del Camp
43816;Querol
43817;Pont d'Armentera, El
43820;Calafell
43830;Torredembarra
43839;Creixell
43840;Salou
43850;Cambrils
43860;Ametlla de Mar, L'
43870;Amposta
43877;Sant Jaume d'Enveja
43878;Masdenverge
43879;Amposta
43879;Masdenverge
43879;Sant Jaume d'Enveja
43880;Vendrell, El
43881;Cunit
43882;Calafell
43883;Roda de Berà
43884;Bonastre
43885;Salomó
43886;Renau
43886;Vilabella
43887;Nulles
43890;Vandellòs i l'Hospitalet de l'Infant
43891;Vandellòs i l'Hospitalet de l'Infant
43892;Mont-roig del Camp
43893;Altafulla
43894;Camarles
43895;Ampolla, L'
43896;Aldea, L'
43897;Tortosa
44001;Teruel
44002;Teruel
44003;Teruel
44100;Albarracín
44110;Gea de Albarracín
44111;Torres de Albarracín
44112;Tramacastilla
44113;Noguera de Albarracín
44114;Griegos
44114;Villar del Cobo
44115;Guadalaviar
44120;Terriente
44121;Albarracín
44121;Bezas
44121;Rubiales
44121;Teruel
44122;Jabaloyas
44122;Saldón
44122;Valdecuenca
44123;Albarracín
44123;Jabaloyas
44123;Toril y Masegoso
44123;Vallecillo, El
44124;Moscardón
44125;Royuela
44126;Calomarde
44126;Frías de Albarracín
44130;Villastar
44131;Villel
44132;Libros
44132;Tramacastiel
44133;Riodeva
44133;Tramacastiel
44134;Alobras
44134;Cuervo, El
44134;Tormón
44134;Veguillas de la Sierra
44140;Cantavieja
44140;Cañada de Benatanduz
44141;Cuba, La
44141;Mirambel
44141;Tronchón
44142;Iglesuela del Cid, La
44143;Fortanete
44144;Villarroya de los Pinares
44145;Allepuz
44146;Monteagudo del Castillo
44147;Cedrillas
44150;Aliaga
44155;Ababuj
44155;Camarillas
44155;Pobo, El
44156;Aguilar del Alfambra
44156;Jorcas
44157;Aliaga
44157;Hinojosa de Jarque
44158;Aliaga
44159;Miravete de la Sierra
44160;Alfambra
44161;Escorihuela
44161;Orrios
44161;Perales del Alfambra
44162;Cuevas Labradas
44162;Peralejos
44162;Teruel
44163;Perales del Alfambra
44164;Lidón
44164;Visiedo
44165;Argente
44166;Rubielos de la Cérida
44167;Camañas
44168;Cañada Vellida
44168;Galve
44169;Cuevas de Almudén
44169;Jarque de la Val
44169;Mezquita de Jarque
44190;Teruel
44191;Camarena de la Sierra
44191;Cascante del Río
44191;Cubla
44191;Valacloche
44192;Teruel
44193;Corbalán
44193;Teruel
44194;Celadas
44195;Teruel
44200;Calamocha
44210;Calamocha
44211;Calamocha
44212;Anadón
44212;Huesa del Común
44212;Loscos
44213;Huesa del Común
44213;Plou
44220;Barrachina
44220;Calamocha
44221;Torrecilla del Rebollar
44222;Torrecilla del Rebollar
44223;Villanueva del Rebollar de la Sierra
44230;Tornos
44231;Castejón de Tornos
44232;Bello
44233;Odón
44300;Monreal del Campo
44310;Ródenas
44311;Villar del Salz
44312;Ojos Negros
44313;Ojos Negros
44314;Blancas
44315;Pozuel del Campo
44320;Báguena
44330;Burbáguena
44340;Fuentes Claras
44350;Caminreal
44357;Bañón
44357;Calamocha
44358;Cosa
44358;Torre los Negros
44359;Caminreal
44359;Torralba de los Sisones
44360;Santa Eulalia
44366;Orihuela del Tremedal
44367;Bronchales
44368;Monterde de Albarracín
44368;Pozondón
44369;Almohaja
44369;Peracense
44370;Cella
44380;Villarquemado
44381;Torremocha de Jiloca
44382;Aguatón
44382;Singra
44382;Torrelacárcel
44390;San Martín del Río
44391;Calamocha
44392;Calamocha
44393;Torrijo del Campo
44394;Bueña
44394;Villafranca del Campo
44395;Alba
44396;Teruel
44397;Teruel
44400;Mora de Rubielos
44409;Cabra de Mora
44409;Castellar, El
44410;Mosqueruela
44411;Puertomingalvo
44412;Linares de Mora
44413;Valdelinares
44414;Nogueruelas
44415;Fuentes de Rubielos
44415;Rubielos de Mora
44420;Manzanera
44421;Arcos de las Salinas
44421;Torrijas
44422;Abejuela
44422;Manzanera
44423;Manzanera
44424;Albentosa
44424;Sarrión
44430;Valbona
44431;Alcalá de la Selva
44432;Alcalá de la Selva
44433;Gúdar
44440;Formiche Alto
44441;Formiche Alto
44450;Puebla de Valverde, La
44459;Camarena de la Sierra
44460;Sarrión
44477;Albentosa
44478;Olba
44479;Olba
44480;San Agustín
44490;Ferreruela de Huerva
44491;Bádenas
44491;Cucalón
44491;Lanzuela
44492;Allueva
44492;Bea
44492;Fonfría
44492;Lagueruela
44493;Loscos
44493;Monforte de Moyuela
44494;Villahermosa del Campo
44495;Calamocha
44496;Calamocha
44497;Nogueras
44497;Santa Cruz de Nogueras
44500;Andorra
44509;Alloza
44510;Puebla de Híjar, La
44511;Puebla de Híjar, La
44520;Samper de Calanda
44530;Híjar
44540;Albalate del Arzobispo
44547;Ariño
44548;Oliete
44549;Alacón
44550;Alcorisa
44555;Pitarque
44556;Berge
44556;Molinos
44557;Crivillén
44557;Mata de los Olmos, La
44557;Olmos, Los
44558;Estercuel
44558;Gargallo
44559;Ejulve
44559;Villarluengo
44560;Castellote
44561;Seno
44562;Castellote
44563;Bordón
44563;Castellote
44564;Mas de las Matas
44565;Castellote
44566;Aguaviva
44566;Parras de Castellote, Las
44570;Calanda
44579;Foz-Calanda
44580;Valderrobres
44586;Peñarroya de Tastavins
44587;Fuentespalda
44588;Beceite
44589;Portellada, La
44589;Ráfales
44590;Azaila
44591;Vinaceite
44591;Almochuel
44592;Castelnou
44592;Jatiel
44593;Urrea de Gaén
44594;Valdealgorfa
44595;Valjunquera
44596;Fresneda, La
44597;Torre del Compte
44600;Alcañiz
44610;Calaceite
44620;Valdeltormo
44621;Mazaleón
44622;Arens de Lledó
44623;Cretas
44624;Lledó
44630;Castelserás
44640;Codoñera, La
44640;Torrecilla de Alcañiz
44641;Torrevelilla
44642;Belmonte de San José
44643;Cañada de Verich, La
44643;Ginebrosa, La
44650;Fórnoles
44651;Cerollera, La
44652;Monroyo
44653;Torre de Arcas
44660;Alcañiz
44661;Alcañiz
44700;Montalbán
44706;Castel de Cabra
44707;Cañizar del Olivar
44707;Zoma, La
44708;Palomar de Arroyos
44709;Montalbán
44709;Torre de las Arcas
44710;Rillo
44711;Fuentes Calientes
44712;Rillo
44720;Pancrudo
44721;Alpeñés
44721;Cosa
44730;Martín del Río
44730;Pancrudo
44740;Vivel del Río Martín
44741;Fuenferrada
44742;Vivel del Río Martín
44750;Martín del Río
44760;Utrillas
44761;Utrillas
44769;Utrillas
44770;Escucha
44779;Escucha
44780;Muniesa
44790;Blesa
44791;Cortes de Aragón
44791;Hoz de la Vieja, La
44791;Maicas
44792;Alcaine
44792;Josa
44792;Obón
44793;Salcedillo
44793;Segura de los Baños
45001;Toledo
45002;Toledo
45003;Toledo
45004;Toledo
45005;Toledo
45006;Toledo
45007;Toledo
45008;Toledo
45100;Sonseca
45109;Orgaz
45109;Sonseca
45110;Ajofrín
45111;Cobisa
45112;Burguillos de Toledo
45112;Navalmorales, Los
45113;Chueca
45114;Mazarambroz
45120;Menasalbas
45120;San Pablo de los Montes
45121;Menasalbas
45122;Argés
45123;Layos
45124;Casasbuenas
45125;Pulgar
45126;Cuerva
45126;Mazarambroz
45127;Ventas con Peña Aguilera, Las
45128;Menasalbas
45130;Navalucillos, Los
45138;Navalucillos, Los
45139;Navalucillos, Los
45140;Navalmorales, Los
45150;Navahermosa
45159;Hontanar
45159;Navahermosa
45160;Guadamur
45161;Polán
45162;Noez
45163;Totanés
45164;Gálvez
45165;San Martín de Montalbán
45170;San Martín de Pusa
45179;Villarejo de Montalbán
45180;Camarena
45181;Camarenilla
45182;Arcicóllar
45183;Ventas de Retamosa, Las
45190;Nambroca
45191;Nambroca
45200;Illescas
45210;Yuncos
45211;Recas
45211;Yuncos
45212;Lominchar
45213;Palomeque
45214;Cedillo del Condado
45215;Viso de San Juan, El
45216;Carranque
45217;Ugena
45220;Yeles
45221;Esquivias
45222;Borox
45223;Seseña
45224;Seseña
45225;Barcience
45230;Numancia de la Sagra
45240;Alameda de la Sagra
45250;Añover de Tajo
45260;Villaseca de la Sagra
45270;Mocejón
45276;Mohedas de la Jara
45280;Olías del Rey
45290;Pantoja
45291;Cobeja
45292;Villaseca de la Sagra
45300;Ocaña
45310;Villatobas
45311;Dosbarrios
45312;Cabañas de Yepes
45313;Yepes
45314;Ciruelos
45340;Ontígola
45350;Noblejas
45360;Villarrubia de Santiago
45370;Santa Cruz de la Zarza
45370;Villarrubia de Santiago
45400;Mora
45400;Quintanar de la Orden
45410;Villanueva de Bogas
45420;Almonacid de Toledo
45430;Mascaraque
45440;Villaminaya
45450;Orgaz
45460;Manzaneque
45460;Real de San Vicente, El
45470;Yébenes, Los
45479;Marjaliza
45480;Urda
45480;Yébenes, Los
45500;Torrijos
45510;Fuensalida
45511;Huecas
45512;Portillo de Toledo
45513;Santa Cruz del Retamar
45514;Quismondo
45515;Maqueda
45516;Puebla de Montalbán, La
45517;Escalonilla
45518;Gerindote
45519;Novés
45520;Villaluenga de la Sagra
45521;Burujón
45522;Albarreal de Tajo
45523;Alcabón
45524;Rielves
45525;Barcience
45526;Santo Domingo-Caudilla
45529;Yuncler
45530;Santa Olalla
45531;Carmena
45532;Carriches
45533;Carpio de Tajo, El
45534;Mata, La
45540;Erustes
45540;Fuensalida
45541;Mesegar de Tajo
45542;Casar de Escalona, El
45543;Otero
45544;Domingo Pérez
45551;Illán de Vacas
45560;Oropesa
45567;Lagartera
45568;Ventas de San Julián, Las
45569;Oropesa
45569;Torralba de Oropesa
45570;Puente del Arzobispo, El
45571;Alcolea de Tajo
45571;Azután
45572;Torrico
45572;Valdeverdeja
45573;Navalmoralejo
45574;Estrella, La
45575;Aldeanueva de San Bartolomé
45576;Aldeanueva de San Bartolomé
45576;Mohedas de la Jara
45577;Puerto de San Vicente
45578;Campillo de la Jara, El
45580;Calera y Chozas
45580;Calzada de Oropesa
45588;Herreruela de Oropesa
45589;Caleruela
45590;Magán
45591;Yunclillos
45592;Cabañas de la Sagra
45593;Bargas
45594;Villamiel de Toledo
45600;Oropesa
45600;Talavera de la Reina
45610;Navalcán
45611;Parrillas
45612;Velada
45613;Talavera de la Reina
45614;Talavera de la Reina
45620;Montesclaros
45621;Segurilla
45622;Mejorada
45630;Navamorcuende
45631;Almendral de la Cañada
45632;Sartajada
45633;Iglesuela, La
45634;Buenaventura
45635;Sotillo de las Palomas
45636;Marrupe
45637;Cervera de los Montes
45638;Pepino
45640;Real de San Vicente, El
45641;Castillo de Bayuela
45642;Cardiel de los Montes
45643;Garciotum
45644;Nuño Gómez
45645;Hinojosa de San Vicente
45646;San Román de los Montes
45650;Espinoso del Rey
45651;Torrecilla de la Jara
45652;Retamoso de la Jara
45653;Santa Ana de Pusa
45654;San Bartolomé de las Abiertas
45660;Belvís de la Jara
45661;Aldeanueva de Barbarroya
45662;Alcaudete de la Jara
45662;Mejorada
45663;Herencias, Las
45664;Herencias, Las
45670;Nava de Ricomalillo, La
45671;Sevilleja de la Jara
45672;Sevilleja de la Jara
45673;Sevilleja de la Jara
45674;Robledo del Mazo
45675;Robledo del Mazo
45676;Robledo del Mazo
45677;Robledo del Mazo
45678;Robledo del Mazo
45680;Cebolla
45682;Cerralbos, Los
45683;Cazalegas
45684;Lucillos
45685;Montearagón
45686;Calera y Chozas
45687;Alcañizo
45690;Pueblanueva, La
45691;Pueblanueva, La
45692;Malpica de Tajo
45693;Malpica de Tajo
45694;Talavera de la Reina
45695;Calera y Chozas
45700;Consuegra
45710;Madridejos
45720;Camuñas
45730;Villafranca de los Caballeros
45740;Villasequilla
45749;Villamuelas
45750;Huerta de Valdecarábanos
45760;Guardia, La
45770;Romeral, El
45780;Tembleque
45789;Turleque
45790;Quero
45800;Quintanar de la Orden
45810;Villanueva de Alcardete
45820;Toboso, El
45830;Miguel Esteban
45840;Puebla de Almoradiel, La
45850;Villa de Don Fadrique, La
45860;Villacañas
45870;Lillo
45880;Corral de Almaguer
45890;Cabezamesada
45900;Almorox
45908;Aldea en Cabo
45908;Paredes de Escalona
45909;Santa Cruz del Retamar
45910;Escalona
45917;Nombela
45918;Pelahustán
45919;Hormigos
45920;Torre de Esteban Hambrán, La
45930;Méntrida
45940;Valmojado
45950;Casarrubios del Monte
45960;Chozas de Canales
46001;Valencia
46002;Valencia
46003;Valencia
46004;Valencia
46005;Valencia
46006;Valencia
46007;Valencia
46008;Valencia
46009;Valencia
46010;Valencia
46011;Valencia
46012;Valencia
46013;Valencia
46014;Xirivella
46014;Valencia
46015;Valencia
46016;Tavernes Blanques
46016;Valencia
46017;Valencia
46018;Valencia
46019;Valencia
46020;Valencia
46021;Valencia
46022;Valencia
46023;Valencia
46024;Valencia
46025;Valencia
46026;Valencia
46035;Valencia
46100;Burjassot
46110;Godella
46111;Rocafort
46112;Valencia
46113;Moncada
46114;Vinalesa
46115;Alfara del Patriarca
46116;Moncada
46117;Bétera
46118;Serra
46119;Náquera
46120;Alboraia/Alboraya
46130;Massamagrell
46131;Bonrepòs i Mirambell
46131;Valencia
46132;Almàssera
46133;Meliana
46134;Foios
46135;Albalat dels Sorells
46135;Emperador
46135;Valencia
46136;Museros
46137;Pobla de Farnals, la
46138;Rafelbunyol
46139;Pobla de Farnals, la
46140;Ademuz
46140;Castielfabib
46140;Puebla de San Miguel
46141;Castielfabib
46143;Torrebaja
46145;Vallanca
46146;Casas Bajas
46147;Casas Altas
46148;Algimia de Alfara
46149;Gilet
46160;Llíria
46162;Andilla
46162;Higueruelas
46163;Marines
46164;Pedralba
46165;Bugarra
46166;Gestalgar
46167;Chulilla
46168;Losa del Obispo
46168;Sot de Chera
46169;Olocau
46169;Gátova
46170;Villar del Arzobispo
46171;Casinos
46172;Alcublas
46173;Benagéber
46174;Domeño
46175;Calles
46175;Domeño
46176;Chelva
46177;Tuéjar
46178;Alpuente
46178;Titaguas
46178;Yesa, La
46179;Aras de los Olmos
46180;Benaguasil
46181;Benissanó
46182;Paterna
46183;Eliana, l'
46184;San Antonio de Benagéber
46185;Pobla de Vallbona, la
46190;Riba-roja de Túria
46191;Vilamarxant
46192;Montserrat
46193;Montroi/Montroy
46194;Real
46195;Llombai
46196;Catadau
46197;Alfarp
46198;Dos Aguas
46198;Millares
46199;Cortes de Pallás
46200;Paiporta
46210;Picanya
46220;Picassent
46229;Picassent
46230;Alginet
46240;Carlet
46250;Alcúdia, l'
46250;Sagunto/Sagunt
46260;Alberic
46266;Antella
46267;Gavarda
46268;Alzira
46269;Tous
46270;Villanueva de Castellón
46290;Alcàsser
46291;Benimodo
46292;Massalavés
46293;Alcàntera de Xúquer
46293;Beneixida
46294;Càrcer
46294;Cotes
46295;Sellent
46295;Sumacàrcer
46300;Utiel
46310;Venta del Moro
46311;Venta del Moro
46312;Utiel
46313;Utiel
46314;Fuenterrobles
46315;Caudete de las Fuentes
46317;Villargordo del Cabriel
46320;Sinarcas
46321;Utiel
46330;Camporrobles
46340;Requena
46350;Chera
46351;Chelva
46351;Requena
46352;Requena
46353;Requena
46354;Requena
46355;Requena
46356;Requena
46357;Requena
46360;Buñol
46367;Yátova
46368;Macastre
46369;Alborache
46370;Chiva
46380;Cheste
46388;Godelleta
46389;Turís
46390;Requena
46391;Requena
46392;Siete Aguas
46393;Loriguilla
46400;Cullera
46408;Cullera
46409;Cullera
46410;Sueca
46417;Riola
46418;Fortaleny
46419;Sueca
46420;Sueca
46430;Sollana
46439;Sollana
46440;Almussafes
46450;Benifaió
46460;Silla
46469;Beniparrell
46470;Albal
46470;Catarroja
46470;Massanassa
46500;Sagunto/Sagunt
46501;Petrés
46510;Quartell
46511;Benifairó de les Valls
46512;Faura
46514;Benavites
46515;Quart de les Valls
46520;Sagunto/Sagunt
46529;Canet d'En Berenguer
46530;Puçol
46530;Sagunto/Sagunt
46540;Puig de Santa Maria, el
46550;Albuixech
46560;Massalfassar
46590;Estivella
46591;Albalat dels Tarongers
46592;Segart
46593;Algar de Palancia
46594;Alfara de la Baronia
46595;Torres Torres
46600;Alzira
46610;Guadassuar
46611;Benimuslem
46612;Corbera
46613;Llaurí
46614;Favara
46620;Ayora
46621;Zarra
46622;Teresa de Cofrentes
46623;Jarafuel
46624;Jalance
46625;Cofrentes
46630;Font de la Figuera, la
46635;Fontanars dels Alforins
46640;Mogente/Moixent
46650;Canals
46659;Canals
46660;Manuel
46666;Rafelguaraf
46667;Barxeta
46668;Llocnou d'En Fenollet
46668;Rafelguaraf
46669;Ènova, l'
46669;Sant Joanet
46669;Senyera
46670;Pobla Llarga, la
46680;Algemesí
46687;Albalat de la Ribera
46688;Polinyà de Xúquer
46689;Benicull de Xúquer
46690;Alcúdia de Crespins, l'
46691;Vallada
46692;Montesa
46701;Gandia
46702;Gandia
46703;Benirredrà
46710;Daimús
46711;Guardamar de la Safor
46711;Miramar
46712;Piles
46713;Bellreguard
46714;Palmera
46715;Alqueria de la Comtessa, l'
46716;Rafelcofer
46717;Font d'En Carròs, la
46720;Vilallonga/Villalonga
46721;Potries
46722;Beniarjó
46722;Beniflá
46723;Almoines
46724;Palma de Gandía
46725;Alfauir
46725;Rótova
46726;Almiserà
46726;Castellonet de la Conquesta
46726;Llocnou de Sant Jeroni
46727;Real de Gandia, el
46728;Gandia
46729;Ador
46730;Gandia
46740;Carcaixent
46749;Carcaixent
46750;Simat de la Valldigna
46758;Barx
46760;Tavernes de la Valldigna
46770;Xeraco
46780;Oliva
46790;Xeresa
46791;Benifairó de la Valldigna
46792;Alzira
46792;Carcaixent
46800;Xàtiva
46810;Enguera
46811;Enguera
46812;Aielo de Malferit
46813;Cerdà
46814;Llanera de Ranes
46814;Torrella
46815;Llosa de Ranes, la
46816;Llanera de Ranes
46816;Rotglà i Corberà
46817;Estubeny
46818;Granja de la Costera, la
46818;Vallés
46819;Novelé/Novetlè
46820;Anna
46821;Chella
46822;Bolbaite
46823;Navarrés
46824;Quesa
46825;Bicorp
46830;Benigànim
46837;Quatretonda
46838;Benicolet
46838;Llutxent
46838;Pinet
46839;Bellús
46839;Benissuera
46839;Guadasséquies
46839;Sempere
46840;Pobla del Duc, la
46841;Castelló de Rugat
46842;Aielo de Rugat
46842;Montitxelvo/Montichelvo
46842;Rugat
46842;Terrateig
46843;Ráfol de Salem
46843;Salem
46844;Beniatjar
46844;Otos
46850;Olleria, l'
46860;Albaida
46868;Bèlgida
46869;Atzeneta d'Albaida
46869;Benissoda
46869;Carrícola
46870;Ontinyent
46880;Bocairent
46890;Agullent
46891;Bufali
46891;Palomar, el
46892;Montaverner
46893;Alfarrasí
46894;Genovés
46900;Torrent
46901;Torrent
46909;Torrent
46910;Alfafar
46910;Benetússer
46910;Llocnou de la Corona
46910;Sedaví
46920;Mislata
46930;Quart de Poblet
46940;Manises
46950;Xirivella
46960;Aldaia
46970;Alaquàs
46980;Paterna
46988;Paterna
46989;Paterna
47001;Valladolid
47002;Valladolid
47003;Valladolid
47004;Valladolid
47005;Valladolid
47006;Valladolid
47007;Valladolid
47008;Valladolid
47009;Valladolid
47010;Valladolid
47011;Valladolid
47012;Valladolid
47013;Valladolid
47014;Valladolid
47015;Valladolid
47016;Valladolid
47017;Valladolid
47018;Valladolid
47100;Tordesillas
47110;Casasola de Arión
47111;Villalar de los Comuneros
47112;Pedrosa del Rey
47113;Tordesillas
47113;Villalbarba
47114;Matilla de los Caños
47114;Torrecilla de la Abadesa
47114;Velilla
47115;Bercero
47115;Berceruelo
47116;Pollos
47120;Mota del Marqués
47129;Adalia
47129;Barruelo del Valle
47129;San Cebrián de Mazote
47129;San Pelayo
47129;Torrecilla de la Torre
47130;Simancas
47131;Geria
47131;Robladillo
47131;Velliza
47131;Villán de Tordesillas
47132;San Miguel del Pino
47132;Tordesillas
47133;Marzales
47133;Vega de Valdetronco
47134;Gallegos de Hornija
47134;San Salvador
47134;Torrelobatón
47134;Villasexmir
47140;Laguna de Duero
47140;Valladolid
47150;Viana de Cega
47151;Boecillo
47152;Valladolid
47153;Laguna de Duero
47153;Valladolid
47155;Santovenia de Pisuerga
47160;Aldea de San Miguel
47160;Portillo
47161;Tudela de Duero
47162;Aldeamayor de San Martín
47164;San Miguel del Arroyo
47165;Camporredondo
47166;Viloria
47169;Aldeamayor de San Martín
47169;Laguna de Duero
47169;Tudela de Duero
47170;Renedo de Esgueva
47171;Castronuevo de Esgueva
47172;Villarmentero de Esgueva
47173;Olmos de Esgueva
47174;Villanueva de los Infantes
47175;Piña de Esgueva
47176;Esguevillas de Esgueva
47177;Amusquillo
47180;Villafuerte
47181;Villaco
47182;Castroverde de Cerrato
47183;Torre de Esgueva
47184;Fombellida
47185;Canillas de Esgueva
47186;Encinas de Esgueva
47190;Wamba
47191;Ciguñuela
47192;Castrodeza
47193;Cistérniga
47194;Fuensaldaña
47194;Mucientes
47195;Arroyo de la Encomienda
47196;Pedraja de Portillo, La
47197;Valladolid
47200;Valoria la Buena
47209;San Martín de Valvení
47210;Ataquines
47219;Muriel
47219;Salvador de Zapardiel
47219;San Pablo de la Moraleja
47220;Pozaldez
47230;Matapozuelos
47231;Serrada
47232;Ventosa de la Cuesta
47238;Alcazarén
47238;Hornillos de Eresma
47238;Matapozuelos
47239;Villanueva de Duero
47240;Valdestillas
47250;Mojados
47260;Cabezón de Pisuerga
47270;Cigales
47280;Corcos
47281;Corcos
47282;Trigueros del Valle
47283;Quintanilla de Trigueros
47290;Cubillas de Santa Marta
47300;Peñafiel
47310;Campaspero
47311;Canalejas de Peñafiel
47311;Fompedraza
47312;Bahabón
47313;Cogeces del Monte
47313;Peñafiel
47313;Torre de Peñafiel
47313;Torrescárcela
47314;Langayo
47314;Manzanillo
47314;Peñafiel
47315;Pesquera de Duero
47316;Curiel de Duero
47316;Piñel de Abajo
47316;Piñel de Arriba
47316;Roturas
47317;Bocos de Duero
47317;Corrales de Duero
47317;San Llorente
47317;Valdearcos de la Vega
47318;Castrillo de Duero
47318;Olmos de Peñafiel
47318;Peñafiel
47319;Rábano
47319;Torre de Peñafiel
47320;Montemayor de Pililla
47320;Tudela de Duero
47328;Parrilla, La
47329;Castrillo-Tejeriego
47329;Villabáñez
47329;Villavaquerín
